"","SPP","SEX","AGE","BIOYR","CALYR","MMDD","SAMPLE_MET","ANYPOSNO","Id","x","y"
"1146","MD","M",">=2",2007,2007,1117,"Harvest","NEG",13934,426122.843495616,4531557.37820377
"1147","MD","M","1",2007,2007,116,"Harvest","NEG",13934,426902.061255381,4530995.0904345
"1148","MD","M","1",2007,2007,1029,"Harvest","NEG",13933,427266.071985764,4526608.44289932
"1149","MD","M",">=2",2007,2007,1025,"Harvest","NEG",14232,432406.679811533,4531794.90438841
"1150","MD","M",">=2",2007,2007,1025,"Harvest","NEG",14232,432089.859489742,4531688.04172419
"1151","MD","F","1",2007,2007,910,"Harvest","NEG",14379,436957.790615637,4526161.04204548
"1152","MD","M",">=2",2007,2007,1119,"Harvest","NEG",14531,437323.262743766,4534623.61523316
"1153","MD","F",">=2",2007,2007,912,"Harvest","NEG",14681,440772.489430571,4536409.61014997
"1154","MD","M","1",2007,2007,1029,"Harvest","NEG",14828,446181.398156658,4531620.35369667
"1155","MD","M","1",2007,2007,1024,"Harvest","NEG",14972,447494.970594118,4516253.34305428
"1156","MD","M",">=2",2007,2007,1022,"Harvest","NEG",14973,447146.043953166,4519957.0366092
"1157","MD","M","1",2007,2007,1024,"Harvest","NEG",14974,447243.231762755,4520913.31652464
"1158","MD","M",">=2",2007,2007,1121,"Harvest","NEG",14969,447712.656247919,4506496.25963614
"1159","MD","M","1",2007,2007,1026,"Harvest","NEG",14978,447481.75478911,4533100.65810737
"1160","MD","M",">=2",2007,2007,125,"Harvest","NEG",14972,448119.511776065,4514409.01114273
"1161","MD","M",">=2",2007,2007,1113,"Harvest","NEG",15118,449308.403973447,4506900.115647
"1162","MD","M",">=2",2007,2007,99,"Harvest","NEG",15127,450744.348979559,4532749.5086372
"1163","MD","M",">=2",2007,2007,1120,"Harvest","NEG",15119,452007.023261209,4508390.74701845
"1164","MD","M",">=2",2007,2007,1121,"Harvest","NEG",15275,452525.756202281,4530135.01613053
"1165","MD","M",">=2",2007,2007,1119,"Harvest","NEG",15275,453636.009553685,4529790.6224649
"1166","MD","M","1",2007,2007,1119,"Harvest","NEG",15268,453885.851367128,4508140.43659406
"1167","MD","F",">=2",2007,2007,912,"Harvest","POS",15419,456322.391007296,4515539.84028027
"1168","MD","M","1",2007,2007,1117,"Harvest","NEG",15422,456798.232304288,4525334.67230353
"1169","MD","F",">=2",2007,2007,99,"Harvest","NEG",15424,456825.067562044,4531854.17456289
"1170","MD","M",">=2",2007,2007,119,"Harvest","NEG",15420,456814.676022943,4517352.80338711
"1171","MD","M",">=2",2007,2007,1119,"Harvest","NEG",15425,457058.262183879,4533285.35362177
"1172","MD","M",">=2",2007,2007,119,"Harvest","NEG",15418,456699.411003448,4512479.42888945
"1173","MD","M",">=2",2007,2007,1022,"Harvest","NEG",15425,457701.113357011,4533543.55324853
"1174","MD","M",">=2",2007,2007,1022,"Harvest","NEG",15425,457944.444612961,4534135.92449736
"1175","MD","M",">=2",2007,2007,1022,"Harvest","NEG",15425,457453.76237667,4533996.13808256
"1176","MD","M",">=2",2007,2007,1119,"Harvest","NEG",15570,458517.409588545,4519793.91841559
"1177","MD","M",">=2",2007,2007,1113,"Harvest","POS",15566,459012.761501281,4510874.67265659
"1178","MD","M",">=2",2007,2007,1115,"Harvest","NEG",15567,460130.602463365,4511668.17306284
"1179","MD","M",">=2",2007,2007,1116,"Harvest","NEG",15573,460928.863401635,4529393.9404527
"1180","MD","M",">=2",2007,2007,1114,"Harvest","NEG",15573,460734.883738347,4531010.50424551
"1181","MD","M","1",2007,2007,1120,"Harvest","NEG",15715,462705.624129684,4511211.61764098
"1182","MD","M",">=2",2007,2007,1119,"Harvest","NEG",15724,462723.784981865,4534953.46152202
"1183","MD","M",">=2",2007,2007,1119,"Harvest","NEG",15724,462691.888556454,4535492.34635324
"1184","MD","M",">=2",2007,2007,118,"Harvest","NEG",15719,462852.205696609,4520574.63976038
"1185","MD","M",">=2",2007,2007,912,"Harvest","NEG",15715,463365.266307105,4510159.98634088
"1186","MD","M",">=2",2007,2007,1026,"Harvest","NEG",15723,463428.328069299,4534831.08419818
"1187","MD","M",">=2",2007,2007,1120,"Harvest","NEG",15720,463592.539327658,4525529.94113802
"1188","MD","M",">=2",2007,2007,1118,"Harvest","NEG",15870,465016.273690512,4528503.92710603
"1189","MD","M",">=2",2007,2007,116,"Harvest","NEG",15872,465094.752801532,4532881.02134245
"1190","MD","M","1",2007,2007,114,"Harvest","NEG",15865,465060.074785666,4513571.29843181
"1191","MD","F",">=2",2007,2007,1021,"Harvest","NEG",15863,464866.076956745,4507171.8885935
"1192","MD","M",">=2",2007,2007,1021,"Harvest","NEG",15863,465205.024907421,4507107.05862689
"1193","MD","M","1",2007,2007,116,"Harvest","NEG",15870,465764.110530713,4527494.9131288
"1194","MD","F",">=2",2007,2007,1118,"Harvest","NEG",15868,465326.265577298,4520812.58157869
"1195","MD","M",">=2",2007,2007,115,"Harvest","NEG",15869,466461.004742009,4524350.38775038
"1196","MD","M",">=2",2007,2007,1115,"Harvest","NEG",15864,466293.630554879,4508323.50324999
"1197","MD","M",">=2",2007,2007,1026,"Harvest","NEG",15863,466486.179060686,4507920.6985558
"1198","MD","F",">=2",2007,2008,17,"Harvest","NEG",16006,467553.416989406,4487400.77504609
"1199","MD","F",">=2",2007,2007,1015,"Harvest","NEG",16022,467374.323595043,4537298.68037806
"1200","MD","F",">=2",2007,2007,1015,"Harvest","NEG",16022,467349.365797739,4537988.40533209
"1201","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16019,467435.148427552,4527124.45674966
"1202","MD","M",">=2",2007,2007,1029,"Harvest","POS",16018,466843.777121085,4524536.87176618
"1203","MD","M","1",2007,2007,1022,"Harvest","NEG",16018,467491.346327814,4525741.0191939
"1204","MD","F",">=2",2007,2007,914,"Harvest","NEG",16006,467514.325835763,4488980.69779858
"1205","MD","M","1",2007,2007,116,"Harvest","NEG",16011,467276.151919682,4504297.04080288
"1206","MD","M",">=2",2007,2007,1114,"Harvest","NEG",16011,467441.645833981,4504663.70725938
"1207","MD","M","1",2007,2007,1022,"Harvest","NEG",16013,468124.239308695,4509997.4217204
"1208","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16006,467707.276822898,4490328.72187778
"1209","MD","M",">=2",2007,2007,1029,"Harvest","NEG",16017,468258.451876675,4519811.34301652
"1210","MD","M",">=2",2007,2007,1023,"Harvest","NEG",16015,468059.493469001,4513795.40251108
"1211","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16015,468544.421554656,4514064.54831573
"1212","MD","M","1",2007,2007,1020,"Harvest","NEG",16019,468902.479945509,4527252.71050676
"1213","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16018,468769.144672897,4525449.8223204
"1214","MD","M",">=2",2007,2007,94,"Harvest","NEG",16008,468556.536898296,4493565.40535865
"1215","MD","M",">=2",2007,2007,118,"Harvest","NEG",16021,469321.459304863,4532210.87665872
"1216","MD","M","1",2007,2007,1121,"Harvest","NEG",16012,469600.325511954,4507657.33770489
"1217","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16160,470918.640245027,4504996.13799014
"1218","MD","F",">=2",2007,2007,1024,"Harvest","NEG",16160,470775.244503376,4502807.80174245
"1219","MD","M",">=2",2007,2007,114,"Harvest","NEG",16162,471102.924897084,4510145.85148337
"1220","MD","M",">=2",2007,2007,1030,"Harvest","NEG",16161,470676.424046978,4507385.91321002
"1221","MD","M","1",2007,2007,1118,"Harvest","NEG",16170,471014.50780238,4534677.60128575
"1222","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16170,471308.494065878,4534747.35368202
"1223","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16170,471645.121901473,4535015.01149917
"1224","MD","F",">=2",2007,2007,910,"Harvest","NEG",16153,471579.883162699,4483393.52230762
"1225","MD","M",">=2",2007,2007,1029,"Harvest","NEG",16165,471717.366511122,4518601.06664388
"1226","MD","M","1",2007,2007,114,"Harvest","NEG",16165,471351.760230333,4519302.85858358
"1227","MD","M",">=2",2007,2007,1023,"Harvest","NEG",16165,471139.425011844,4519250.49777603
"1228","MD","M","1",2007,2007,1115,"Harvest","NEG",16158,471528.686124354,4496898.35307687
"1229","MD","M",">=2",2007,2007,1115,"Harvest","NEG",16158,471470.419602736,4496296.84224963
"1230","MD","F",">=2",2007,2007,1121,"Harvest","NEG",16145,471645.640177561,4457369.2342955
"1231","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16170,471721.171664437,4535031.11544746
"1232","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16170,472329.030863,4535043.44073283
"1233","MD","M",">=2",2007,2007,1115,"Harvest","NEG",16156,472550.312464301,4491694.79685802
"1234","MD","M","1",2007,2007,116,"Harvest","NEG",16165,472529.111143494,4520154.54383248
"1235","MD","M",">=2",2007,2007,911,"Harvest","NEG",16165,471908.307627322,4519707.80155991
"1236","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16165,472013.573917108,4519838.68330063
"1237","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16165,472281.278198673,4517300.19030618
"1238","MD","M","1",2007,2007,119,"Harvest","NEG",16161,472238.685353271,4506710.14347028
"1239","MD","F",">=2",2007,2007,1118,"Harvest","NEG",16154,473072.80477124,4486902.39444348
"1240","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16154,473205.654918092,4487112.39576108
"1241","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16156,473314.447781925,4492413.21322181
"1242","MD","F",">=2",2007,2007,924,"Harvest","NEG",16309,473123.796443464,4504968.44016049
"1243","MD","M",">=2",2007,2007,113,"Harvest","NEG",16312,473078.682200036,4513329.8935413
"1244","MD","M",">=2",2007,2007,1110,"Harvest","NEG",16308,473352.148435048,4500297.88365984
"1245","MD","M","1",2007,2007,1024,"Harvest","NEG",16310,472863.574682927,4505284.80783031
"1246","MD","F",">=2",2007,2007,1023,"Harvest","NEG",16311,473440.586704144,4510807.22119925
"1247","MD","M",">=2",2007,2007,1110,"Harvest","NEG",16303,473785.556973479,4484535.46894307
"1248","MD","F",">=2",2007,2007,115,"Harvest","NEG",16304,473689.263016157,4489106.17168028
"1249","MD","M",">=2",2007,2007,1020,"Harvest","NEG",16307,474037.747281213,4497883.78942395
"1250","MD","M",">=2",2007,2007,111,"Harvest","NEG",16310,474328.363913098,4507304.53909232
"1251","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16311,474162.324294962,4508810.36889814
"1252","MD","M","1",2007,2007,1120,"Harvest","NEG",16309,474364.556835651,4504583.15069899
"1253","MD","M",">=2",2007,2008,225,"Harvest","NEG",16297,473971.283453033,4465786.14932131
"1254","MD","M",">=2",2007,2007,1025,"Harvest","NEG",16307,474697.890957485,4497136.28623514
"1255","MD","M",">=2",2007,2007,1021,"Harvest","NEG",16307,474481.05125834,4497443.1569162
"1256","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16320,475358.801904272,4537477.06032427
"1257","MD","M",">=2",2007,2007,1126,"Harvest","NEG",16304,475124.838124891,4488553.80368985
"1258","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16318,475269.798521008,4529829.37862349
"1259","MD","M",">=2",2007,2007,1023,"Harvest","NEG",16311,475294.969054272,4509958.10543728
"1260","MD","M",">=2",2007,2007,1220,"Harvest","NEG",16296,475718.542567827,4465030.87816767
"1261","MD","M",">=2",2007,2007,94,"Harvest","NEG",16294,476052.402858828,4459737.95315087
"1262","MD","M",">=2",2007,2007,1024,"Harvest","POS",16467,476371.493634739,4529496.65256725
"1263","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16467,475848.69138372,4530601.74174835
"1264","MD","F",">=2",2007,2008,128,"Harvest","NEG",16463,476310.446268799,4517770.27428417
"1265","MD","M",">=2",2007,2007,123,"Harvest","POS",16443,476741.062892194,4459727.36481046
"1266","MD","F",">=2",2007,2007,1031,"Harvest","NEG",16446,476397.285631619,4467355.55971937
"1267","MD","F",">=2",2007,2007,1031,"Harvest","NEG",16446,476653.097462415,4468007.57008141
"1268","MD","M",">=2",2007,2007,1115,"Harvest","NEG",16449,476618.827293917,4475870.4065725
"1269","MD","M",">=2",2007,2008,17,"Harvest","NEG",16452,477034.303994834,4486405.62468364
"1270","MD","M",">=2",2007,2007,1025,"Harvest","NEG",16459,476763.523137972,4508179.95322721
"1271","MD","M",">=2",2007,2007,1025,"Harvest","NEG",16460,477287.494541017,4508299.52760337
"1272","MD","M","1",2007,2007,1119,"Harvest","NEG",16448,477664.185493682,4473757.30910887
"1273","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16448,477615.086915959,4474356.61212177
"1274","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16469,477549.948652021,4537396.05701346
"1275","MD","M",">=2",2007,2007,1126,"Harvest","NEG",16452,477789.844427929,4484993.71502456
"1276","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16456,478011.716049542,4496670.93104905
"1277","MD","M",">=2",2007,2007,927,"Harvest","NEG",16458,477652.487589486,4502380.33783043
"1278","MD","M",">=2",2007,2007,1024,"Harvest","NEG",16445,477814.738567334,4465525.33838609
"1279","MD","M",">=2",2007,2007,123,"Harvest","POS",16444,478425.592767616,4461883.38512585
"1280","MD","M",">=2",2007,2007,1123,"Harvest","NEG",16446,478107.158003267,4468201.91591214
"1281","MD","M",">=2",2007,2007,118,"Harvest","POS",16449,478659.660826499,4476987.61982601
"1282","MD","M",">=2",2007,2007,1110,"Harvest","POS",16469,478614.400308225,4536760.8759033
"1283","MD","M",">=2",2007,2007,116,"Harvest","NEG",16451,478422.789310873,4483701.21213377
"1284","MD","M",">=2",2007,2007,113,"Harvest","POS",16465,478986.342847868,4525494.19031076
"1285","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16462,478709.229866979,4514080.67159376
"1286","MD","M",">=2",2007,2007,1115,"Harvest","NEG",16615,479083.915770311,4526511.65048251
"1287","MD","M",">=2",2007,2007,1029,"Harvest","NEG",16615,479198.09028532,4527488.65276812
"1288","MD","M",">=2",2007,2007,1020,"Harvest","NEG",16618,479469.548846026,4536829.59047038
"1289","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16612,479383.767706049,4519785.22663415
"1290","MD","M",">=2",2007,2007,1121,"Harvest","NEG",16610,479599.882188891,4512939.95395361
"1291","MD","M",">=2",2007,2007,123,"Harvest","NEG",16593,479628.298530841,4460913.86801765
"1292","MD","M",">=2",2007,2007,1018,"Harvest","NEG",16600,479676.873931082,4483211.23706549
"1293","MD","M",">=2",2007,2007,1226,"Harvest","NEG",16596,479995.616904585,4470140.12452159
"1294","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16615,479903.903033539,4528592.1601359
"1295","MD","M",">=2",2007,2007,1023,"Harvest","NEG",16618,480532.208403013,4535757.96855321
"1296","MD","F",">=2",2007,2008,114,"Harvest","NEG",16618,480235.37565255,4537450.39312514
"1297","MD","M",">=2",2007,2007,114,"Harvest","NEG",16618,480066.894177063,4537392.71411179
"1298","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16618,479981.177445217,4537927.78166356
"1299","MD","M",">=2",2007,2007,1030,"Harvest","NEG",16602,480067.293630291,4488697.28966657
"1300","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16607,479978.584153931,4502565.29206288
"1301","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16607,480667.66965406,4502922.88603753
"1302","MD","M",">=2",2007,2007,1130,"Harvest","NEG",16595,481164.833926148,4467591.54285939
"1303","MD","M",">=2",2007,2007,1113,"Harvest","NEG",16597,480702.129036233,4473066.8616085
"1304","MD","M",">=2",2007,2007,1126,"Harvest","NEG",16596,480565.300211126,4469374.72348309
"1305","MD","M",">=2",2007,2007,1126,"Harvest","NEG",16596,481167.581265049,4469389.90250363
"1306","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16596,480794.476337307,4470796.90151013
"1307","MD","M",">=2",2007,2007,1123,"Harvest","NEG",16600,480865.820764063,4482282.99733983
"1308","MD","M",">=2",2007,2007,115,"Harvest","NEG",16618,481156.895519114,4535581.85332849
"1309","MD","F",">=2",2007,2007,99,"Harvest","NEG",16618,480903.217628605,4537543.84515017
"1310","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16600,480901.877915674,4483974.66552738
"1311","MD","M","1",2007,2007,1114,"Harvest","NEG",16604,481031.260373872,4495879.40601481
"1312","MD","M",">=2",2007,2007,1116,"Harvest","NEG",16607,481351.256056386,4504424.98436775
"1313","MD","M",">=2",2007,2007,114,"Harvest","POS",16608,480993.633767319,4506996.58893647
"1314","MD","F","<1",2007,2008,114,"Harvest","NEG",16593,481596.874446762,4461576.36118615
"1315","MD","F",">=2",2007,2008,114,"Harvest","NEG",16593,481147.301480514,4462313.09413156
"1316","MD","M",">=2",2007,2007,1129,"Harvest","NEG",16593,481195.023858142,4462029.04207642
"1317","MD","F",">=2",2007,2008,27,"Harvest","POS",16593,481101.957077305,4460873.4182343
"1318","MD","M",">=2",2007,2008,27,"Harvest","POS",16593,481307.092565256,4461360.26136281
"1319","MD","M","1",2007,2007,922,"Harvest","NEG",16600,481812.901211215,4481850.31271452
"1320","MD","M","1",2007,2007,1027,"Harvest","NEG",16603,482027.572017542,4491545.8215176
"1321","MD","M","1",2007,2007,1024,"Harvest","NEG",16605,482196.151303898,4498037.51585077
"1322","MD","M",">=2",2007,2007,1024,"Harvest","NEG",16605,482008.033669393,4498591.57396913
"1323","MD","M",">=2",2007,2007,1118,"Harvest","NEG",16608,481867.696766098,4506845.37780194
"1324","MD","M","1",2007,2007,1028,"Harvest","NEG",16612,481723.419409717,4519695.79113321
"1325","MD","M",">=2",2007,2007,1015,"Harvest","POS",16746,482821.677565001,4473414.81186518
"1326","MD","M",">=2",2007,2007,1128,"Harvest","NEG",16745,482292.487630894,4472005.13970947
"1327","MD","M",">=2",2007,2007,1016,"Harvest","NEG",16746,482590.508266066,4472729.06769293
"1328","MD","M",">=2",2007,2007,1111,"Harvest","NEG",16745,482695.319321839,4469270.32222146
"1329","MD","M","1",2007,2007,1118,"Harvest","NEG",16749,482439.902871927,4482091.48236405
"1330","MD","F",">=2",2007,2007,123,"Harvest","NEG",16767,482887.02984721,4535879.53469972
"1331","MD","M",">=2",2007,2007,1115,"Harvest","POS",16767,483001.502777902,4535886.64366431
"1332","MD","M",">=2",2007,2007,1026,"Harvest","NEG",16754,482575.918446629,4497942.03091086
"1333","MD","F",">=2",2007,2007,123,"Harvest","NEG",16743,482863.589698085,4463651.54349414
"1334","MD","M",">=2",2007,2007,112,"Harvest","NEG",16743,482883.736360827,4463624.32960348
"1335","MD","M",">=2",2007,2007,1115,"Harvest","NEG",16745,483035.174630856,4469340.9071972
"1336","MD","M",">=2",2007,2008,129,"Harvest","NEG",16748,482988.119568198,4478693.85343195
"1337","MD","M",">=2",2007,2008,129,"Harvest","POS",16748,483217.054333991,4478621.86336444
"1338","MD","F",">=2",2007,2007,1113,"Harvest","NEG",16749,483555.203678539,4481886.70333143
"1339","MD","M",">=2",2007,2007,112,"Harvest","NEG",16753,483428.873009238,4494004.96633755
"1340","MD","M","1",2007,2007,1028,"Harvest","NEG",16755,483907.276683412,4500735.14771781
"1341","MD","M",">=2",2007,2007,1026,"Harvest","NEG",16757,483655.746953807,4507741.30667356
"1342","MD","F",">=2",2007,2008,226,"Harvest","NEG",16742,483684.596285232,4462761.08272686
"1343","MD","M",">=2",2007,2007,123,"Harvest","POS",16748,484347.866637557,4478857.08185649
"1344","MD","F",">=2",2007,2008,116,"Harvest","NEG",16745,484317.281141103,4471042.2711449
"1345","MD","M",">=2",2007,2008,128,"Harvest","POS",16745,484119.218820118,4471256.0591603
"1346","MD","M",">=2",2007,2007,1228,"Harvest","NEG",16748,484435.340335203,4479380.22009831
"1347","MD","M",">=2",2007,2007,113,"Harvest","NEG",16744,484462.134723892,4467376.88382376
"1348","MD","M",">=2",2007,2007,118,"Harvest","NEG",16752,484598.999717808,4490126.95840069
"1349","MD","M","1",2007,2007,1121,"Harvest","NEG",16754,484593.256535174,4497962.40863118
"1350","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16754,484102.270532279,4496764.4905044
"1351","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16754,484026.91754128,4496355.62354534
"1352","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16757,484513.411292104,4505166.06799086
"1353","MD","F","1",2007,2008,128,"Harvest","NEG",16762,484337.124690923,4520875.68056358
"1354","MD","F",">=2",2007,2007,1023,"Harvest","NEG",16748,485288.799303136,4479167.63712178
"1355","MD","M","1",2007,2007,1117,"Harvest","NEG",16744,485173.260164968,4468663.7973891
"1356","MD","M","1",2007,2007,1231,"Harvest","NEG",16745,485258.98291651,4469133.22710967
"1357","MD","M",">=2",2007,2007,1113,"Harvest","NEG",16745,484837.957335784,4468908.07944494
"1358","MD","M",">=2",2007,2007,112,"Harvest","NEG",16748,485071.285733377,4480536.73254519
"1359","MD","M",">=2",2007,2007,1110,"Harvest","NEG",16748,484729.738358391,4480856.70083768
"1360","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16744,484812.165738051,4467376.60450447
"1361","MD","M",">=2",2007,2007,1117,"Harvest","NEG",16744,484783.874342745,4467517.2209879
"1362","MD","M",">=2",2007,2007,119,"Harvest","NEG",16901,484837.491961605,4490942.8818789
"1363","MD","M",">=2",2007,2007,1117,"Harvest","POS",16902,485468.43923408,4494702.65908862
"1364","MD","M",">=2",2007,2007,1114,"Harvest","NEG",16914,485186.766428834,4530813.11338043
"1365","MD","M",">=2",2007,2007,1025,"Harvest","NEG",16904,485145.431817874,4500325.51170035
"1366","MD","M",">=2",2007,2007,98,"Harvest","POS",16915,484768.867368131,4533915.57227905
"1367","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16914,485392.724097566,4531022.37796031
"1368","MD","M","1",2007,2007,1024,"Harvest","NEG",16915,485192.441981518,4531828.57604709
"1369","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16915,485091.332459309,4532441.48055606
"1370","MD","F",">=2",2007,2008,17,"Harvest","NEG",16904,485463.438889959,4501504.25580135
"1371","MD","F",">=2",2007,2008,122,"Harvest","POS",16904,485516.139361651,4501700.02871929
"1372","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16907,485262.787906126,4509445.73431887
"1373","MD","M","1",2007,2007,1026,"Harvest","NEG",16910,485025.945859167,4520182.22423455
"1374","MD","M","1",2007,2007,1118,"Harvest","NEG",16893,485858.152270748,4468711.72651595
"1375","MD","M",">=2",2007,2007,115,"Harvest","POS",16893,486089.574441745,4468794.22219566
"1376","MD","M","<1",2007,2008,128,"Harvest","NEG",16898,486223.708498515,4482305.45019653
"1377","MD","M","1",2007,2007,1021,"Harvest","NEG",16898,485784.424964173,4484065.78019398
"1378","MD","M",">=2",2007,2007,1023,"Harvest","NEG",16903,485611.162098884,4496828.92569021
"1379","MD","M",">=2",2007,2007,115,"Harvest","NEG",16907,486276.914679774,4508307.12453041
"1380","MD","M",">=2",2007,2007,1025,"Harvest","NEG",16905,485606.894714158,4504042.10811415
"1381","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16906,487141.771749646,4506264.26001055
"1382","MD","M",">=2",2007,2007,1120,"Harvest","NEG",16906,486762.44143197,4505900.67147402
"1383","MD","M",">=2",2007,2007,98,"Harvest","NEG",16907,486855.847456635,4509758.37556131
"1384","MD","M",">=2",2007,2007,1119,"Harvest","POS",16914,486679.755519943,4532138.9078082
"1385","MD","F","1",2007,2007,112,"Harvest","NEG",16909,486533.757610392,4515603.83947919
"1386","MD","F","<1",2007,2007,112,"Harvest","NEG",16909,486866.668395099,4516134.43077317
"1387","MD","M",">=2",2007,2007,1119,"Harvest","POS",16894,487659.814270589,4471143.45227054
"1388","MD","M",">=2",2007,2008,116,"Harvest","NEG",16895,487742.129878601,4474415.41172968
"1389","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16896,487540.3364394,4476233.92883831
"1390","MD","M",">=2",2007,2007,118,"Harvest","NEG",16898,487171.216138071,4483413.80913128
"1391","MD","M",">=2",2007,2007,1022,"Harvest","NEG",16898,487432.379544496,4482415.67346825
"1392","MD","M",">=2",2007,2007,1025,"Harvest","POS",16902,487795.864294912,4493916.90909584
"1393","MD","M",">=2",2007,2007,1119,"Harvest","NEG",16911,487389.477860734,4521446.77619607
"1394","MD","M",">=2",2007,2007,1116,"Harvest","NEG",17057,488347.019003173,4513297.37248091
"1395","MD","M",">=2",2007,2007,1025,"Harvest","NEG",17060,488603.494002966,4520939.96143456
"1396","MD","M",">=2",2007,2007,1025,"Harvest","NEG",17059,489537.695815907,4519041.4301591
"1397","MD","M",">=2",2007,2007,116,"Harvest","NEG",17061,490007.374955253,4524238.09596163
"1398","MD","M",">=2",2008,2009,NA,"Harvest","NEG",13042,409630.546718909,4537664.09126633
"1399","MD","M",">=2",2008,2009,NA,"Harvest","NEG",13191,410927.816951923,4536291.48799245
"1400","MD","M",">=2",2008,2009,NA,"Harvest","NEG",13191,411604.639373268,4538130.30192879
"1401","MD","F",">=2",2008,2009,NA,"Harvest","NEG",13637,419273.145967945,4533590.68222826
"1402","MD","M","1",2008,2009,NA,"Harvest","NEG",13782,422389.028766664,4522428.94703581
"1403","MD","F",">=2",2008,2009,NA,"Harvest","POS",13935,427622.112880871,4533746.49358473
"1404","MD","M","1",2008,2009,NA,"Harvest","NEG",14232,433390.375859103,4530504.04404596
"1405","MD","M",">=2",2008,2009,NA,"Harvest","NEG",14828,443546.704042034,4529347.0508218
"1406","MD","M","1",2008,2009,NA,"Harvest","NEG",14972,446952.387250235,4515522.4900449
"1407","MD","M",">=2",2008,2009,NA,"Harvest","NEG",14969,447494.943012787,4506843.43731691
"1408","MD","F",">=2",2008,2009,NA,"Harvest","NEG",14978,447289.112228322,4533726.42539032
"1409","MD","M",">=2",2008,2009,NA,"Harvest","POS",14978,447547.890809424,4534138.45880854
"1410","MD","M",">=2",2008,2009,NA,"Harvest","NEG",14969,447232.110747549,4505754.16409242
"1411","MD","M","1",2008,2009,NA,"Harvest","NEG",14971,448392.322894931,4511297.44431523
"1412","MD","M",">=2",2008,2009,NA,"Harvest","POS",14974,449054.997413012,4521669.75336045
"1413","MD","M","1",2008,2009,NA,"Harvest","NEG",15119,449372.960843668,4510909.2548394
"1414","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15125,450259.742598758,4528213.62376402
"1415","MD","F",">=2",2008,2009,NA,"Harvest","NEG",15127,450294.321102839,4532884.04093479
"1416","MD","M",">=2",2008,2009,NA,"Harvest","POS",15277,451997.59355948,4535033.08292136
"1417","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15267,452511.229412021,4505765.67486389
"1418","MD","F",">=2",2008,2009,NA,"Harvest","NEG",15273,453005.73812183,4524196.10555258
"1419","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15421,455074.197549403,4521495.99975162
"1420","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15422,456315.467248799,4524051.12245409
"1421","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15426,456474.218412789,4535395.66345592
"1422","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15421,457324.43097087,4522115.64804181
"1423","MD","M","1",2008,2009,NA,"Harvest","POS",15426,457665.787064873,4536752.22433134
"1424","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15574,458771.678328978,4533113.09297325
"1425","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15567,459625.631770365,4511916.21156615
"1426","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15570,460139.490932266,4522597.17908736
"1427","MD","M","1",2008,2009,NA,"Harvest","NEG",15722,461065.7511266,4531244.54153894
"1428","MD","M",">=2",2008,2009,NA,"Harvest","NEG",15722,461052.250986552,4531338.40482092
